order_id,order_date,item_id,vendor_id,quantity,unit_price,total_price
1255,2024-07-15,32,18,78,350.0,27300.0
1256,2024-07-16,30,17,42,200.0,8400.0
1257,2024-07-16,23,14,15,1200.0,18000.0
1258,2024-07-16,65,18,12,450.0,5400.0
1259,2024-07-16,26,15,39,400.0,15600.0
1260,2024-07-16,32,18,20,350.0,7000.0
1261,2024-07-16,21,13,53,800.0,42400.0
1262,2024-07-16,62,29,6,2500.0,15000.0
1263,2024-07-17,26,15,27,400.0,10800.0
1264,2024-07-17,79,15,52,60.0,3120.0
1265,2024-07-17,67,12,57,750.0,42750.0
1266,2024-07-17,78,15,13,400.0,5200.0
1267,2024-07-18,80,20,68,120.0,8160.0
1268,2024-07-18,42,6,46,60.0,2760.0
1269,2024-07-18,60,29,36,400.0,14400.0
1270,2024-07-19,48,13,50,500.0,25000.0
1271,2024-07-19,15,10,14,120.0,1680.0
1272,2024-07-19,72,11,74,40.0,2960.0
1273,2024-07-19,64,10,54,1800.0,97200.0
1274,2024-07-19,24,14,62,300.0,18600.0
1275,2024-07-19,71,8,25,120.0,3000.0
1276,2024-07-19,63,29,79,600.0,47400.0
1277,2024-07-19,11,8,31,250.0,7750.0
1278,2024-07-19,26,15,46,400.0,18400.0
1279,2024-07-20,79,15,30,60.0,1800.0
1280,2024-07-20,29,16,35,180.0,6300.0
1281,2024-07-20,10,7,59,50.0,2950.0
1282,2024-07-20,74,7,34,80.0,2720.0
1283,2024-07-20,16,10,9,200.0,1800.0
1284,2024-07-20,59,28,19,1200.0,22800.0
1285,2024-07-20,70,19,56,80.0,4480.0
1286,2024-07-20,40,20,20,900.0,18000.0
1287,2024-07-21,29,16,6,180.0,1080.0
1288,2024-07-21,69,19,27,150.0,4050.0
1289,2024-07-21,47,12,34,120.0,4080.0
1290,2024-07-21,54,24,33,2000.0,66000.0
1291,2024-07-21,27,15,9,500.0,4500.0
1292,2024-07-21,53,23,13,1200.0,15600.0
1293,2024-07-22,18,11,11,1500.0,16500.0
1294,2024-07-22,7,6,44,3000.0,132000.0
1295,2024-07-22,21,13,36,800.0,28800.0
1296,2024-07-22,71,8,39,120.0,4680.0
1297,2024-07-22,78,15,23,400.0,9200.0
1298,2024-07-23,43,8,21,30.0,630.0
1299,2024-07-23,10,7,25,50.0,1250.0
1300,2024-07-23,46,5,18,800.0,14400.0
1301,2024-07-23,29,16,9,180.0,1620.0
1302,2024-07-23,9,7,41,600.0,24600.0
1303,2024-07-23,17,11,45,400.0,18000.0
1304,2024-07-24,56,25,33,3500.0,115500.0
1305,2024-07-24,15,10,26,120.0,3120.0
1306,2024-07-24,42,6,56,60.0,3360.0
1307,2024-07-24,77,13,43,250.0,10750.0
1308,2024-07-24,72,11,36,40.0,1440.0
1309,2024-07-24,29,16,45,180.0,8100.0
1310,2024-07-24,60,29,22,400.0,8800.0
1311,2024-07-25,42,6,61,60.0,3660.0
1312,2024-07-25,11,8,26,250.0,6500.0
1313,2024-07-25,26,15,72,400.0,28800.0
1314,2024-07-25,72,11,42,40.0,1680.0
1315,2024-07-25,72,11,24,40.0,960.0
1316,2024-07-25,21,13,49,800.0,39200.0
1317,2024-07-26,24,14,36,300.0,10800.0
1318,2024-07-26,69,19,17,150.0,2550.0
1319,2024-07-26,7,6,48,3000.0,144000.0
1320,2024-07-26,74,7,50,80.0,4000.0
1321,2024-07-26,44,9,27,50.0,1350.0
1322,2024-07-27,26,15,49,400.0,19600.0
1323,2024-07-27,65,18,46,450.0,20700.0
1324,2024-07-27,58,27,28,300.0,8400.0
1325,2024-07-27,23,14,39,1200.0,46800.0
1326,2024-07-28,36,2,35,1500.0,52500.0
1327,2024-07-28,79,15,19,60.0,1140.0
1328,2024-07-28,21,13,44,800.0,35200.0
1329,2024-07-28,29,16,81,180.0,14580.0
1330,2024-07-28,22,13,29,750.0,21750.0
1331,2024-07-28,54,24,30,2000.0,60000.0
1332,2024-07-28,70,19,8,80.0,640.0
1333,2024-07-28,63,29,9,600.0,5400.0
1334,2024-07-28,35,19,52,200.0,10400.0
1335,2024-07-29,67,12,20,750.0,15000.0
1336,2024-07-29,44,9,39,50.0,1950.0
1337,2024-07-29,44,9,39,50.0,1950.0
1338,2024-07-29,23,14,39,1200.0,46800.0
1339,2024-07-30,50,19,18,1800.0,32400.0
1340,2024-07-30,5,5,38,900.0,34200.0
1341,2024-07-30,10,7,30,50.0,1500.0
1342,2024-07-31,70,19,58,80.0,4640.0
1343,2024-07-31,26,15,38,400.0,15200.0
1344,2024-07-31,67,12,58,750.0,43500.0
1345,2024-07-31,59,28,14,1200.0,16800.0
1346,2024-07-31,38,3,28,550.0,15400.0
1347,2024-07-31,78,15,48,400.0,19200.0
1348,2024-07-31,62,29,53,2500.0,132500.0
1349,2024-07-31,42,6,35,60.0,2100.0
1350,2024-08-01,4,4,66,9000.0,594000.0
1351,2024-08-01,34,19,59,500.0,29500.0
1352,2024-08-01,67,12,26,750.0,19500.0
1353,2024-08-01,53,23,94,1200.0,112800.0
1354,2024-08-01,42,6,49,60.0,2940.0
1355,2024-08-01,72,11,26,40.0,1040.0
1356,2024-08-01,16,10,17,200.0,3400.0
1357,2024-08-02,45,5,19,700.0,13300.0
1358,2024-08-02,60,29,72,400.0,28800.0
1359,2024-08-02,79,15,59,60.0,3540.0
1360,2024-08-02,45,5,32,700.0,22400.0
1361,2024-08-02,15,10,32,120.0,3840.0
1362,2024-08-02,10,7,66,50.0,3300.0
1363,2024-08-03,8,6,31,4500.0,139500.0
1364,2024-08-03,70,19,80,80.0,6400.0
1365,2024-08-03,67,12,32,750.0,24000.0
1366,2024-08-03,70,19,36,80.0,2880.0
1367,2024-08-03,1,1,94,7500.0,705000.0
1368,2024-08-03,69,19,88,150.0,13200.0
1369,2024-08-03,62,29,49,2500.0,122500.0
1370,2024-08-03,47,12,17,120.0,2040.0
1371,2024-08-03,78,15,23,400.0,9200.0
1372,2024-08-04,69,19,21,150.0,3150.0
1373,2024-08-04,24,14,86,300.0,25800.0
1374,2024-08-04,35,19,23,200.0,4600.0
1375,2024-08-04,34,19,19,500.0,9500.0
1376,2024-08-04,48,13,79,500.0,39500.0
1377,2024-08-04,16,10,90,200.0,18000.0
1378,2024-08-04,80,20,14,120.0,1680.0
1379,2024-08-05,11,8,14,250.0,3500.0
1380,2024-08-05,62,29,11,2500.0,27500.0
1381,2024-08-05,33,18,83,320.0,26560.0
1382,2024-08-05,48,13,36,500.0,18000.0
1383,2024-08-05,25,14,75,200.0,15000.0
1384,2024-08-05,50,19,99,1800.0,178200.0
1385,2024-08-05,12,8,22,800.0,17600.0
1386,2024-08-05,35,19,54,200.0,10800.0
1387,2024-08-05,26,15,55,400.0,22000.0
1388,2024-08-05,75,14,18,200.0,3600.0
1389,2024-08-06,52,22,35,800.0,28000.0
1390,2024-08-06,27,15,40,500.0,20000.0
1391,2024-08-07,61,30,36,4500.0,162000.0
1392,2024-08-07,39,20,21,400.0,8400.0
1393,2024-08-07,11,8,67,250.0,16750.0
1394,2024-08-07,24,14,40,300.0,12000.0
1395,2024-08-07,51,21,91,1500.0,136500.0
1396,2024-08-07,9,7,73,600.0,43800.0
1397,2024-08-07,23,14,75,1200.0,90000.0
1398,2024-08-07,4,4,24,9000.0,216000.0
1399,2024-08-07,63,29,81,600.0,48600.0
1400,2024-08-07,8,6,72,4500.0,324000.0
1401,2024-08-08,45,5,21,700.0,14700.0
1402,2024-08-08,5,5,90,900.0,81000.0
1403,2024-08-08,22,13,54,750.0,40500.0
1404,2024-08-08,44,9,36,50.0,1800.0
1405,2024-08-09,44,9,50,50.0,2500.0
1406,2024-08-09,69,19,98,150.0,14700.0
1407,2024-08-09,14,9,95,600.0,57000.0
1408,2024-08-09,25,14,17,200.0,3400.0
1409,2024-08-10,4,4,94,9000.0,846000.0
1410,2024-08-10,35,19,74,200.0,14800.0
1411,2024-08-10,28,16,10,150.0,1500.0
1412,2024-08-10,44,9,19,50.0,950.0
1413,2024-08-10,57,26,56,1500.0,84000.0
1414,2024-08-10,6,5,54,1400.0,75600.0
1415,2024-08-10,21,13,52,800.0,41600.0
1416,2024-08-10,42,6,85,60.0,5100.0
1417,2024-08-10,49,19,19,2200.0,41800.0
1418,2024-08-10,56,25,64,3500.0,224000.0
1419,2024-08-11,23,14,35,1200.0,42000.0
1420,2024-08-11,14,9,63,600.0,37800.0
1421,2024-08-11,51,21,94,1500.0,141000.0
1422,2024-08-11,21,13,34,800.0,27200.0
1423,2024-08-11,32,18,41,350.0,14350.0
1424,2024-08-12,20,12,14,250.0,3500.0
1425,2024-08-12,21,13,35,800.0,28000.0
1426,2024-08-12,42,6,95,60.0,5700.0
1427,2024-08-12,50,19,42,1800.0,75600.0
1428,2024-08-12,40,20,31,900.0,27900.0
1429,2024-08-12,64,10,10,1800.0,18000.0
1430,2024-08-12,55,24,96,1800.0,172800.0
1431,2024-08-13,38,3,80,550.0,44000.0
1432,2024-08-13,39,20,81,400.0,32400.0
1433,2024-08-13,18,11,67,1500.0,100500.0
1434,2024-08-13,52,22,13,800.0,10400.0
1435,2024-08-13,22,13,66,750.0,49500.0
1436,2024-08-13,39,20,64,400.0,25600.0
1437,2024-08-13,24,14,64,300.0,19200.0
1438,2024-08-13,70,19,55,80.0,4400.0
1439,2024-08-13,14,9,64,600.0,38400.0
1440,2024-08-14,32,18,47,350.0,16450.0
1441,2024-08-14,47,12,22,120.0,2640.0
1442,2024-08-14,18,11,44,1500.0,66000.0
1443,2024-08-14,22,13,66,750.0,49500.0
1444,2024-08-14,70,19,49,80.0,3920.0
1445,2024-08-14,44,9,61,50.0,3050.0
1446,2024-08-14,68,11,80,500.0,40000.0
1447,2024-08-14,22,13,69,750.0,51750.0
1448,2024-08-14,41,6,43,40.0,1720.0
1449,2024-08-14,53,23,22,1200.0,26400.0
1450,2024-08-14,56,25,26,3500.0,91000.0
1451,2024-08-15,73,7,70,100.0,7000.0
1452,2024-08-15,69,19,67,150.0,10050.0
1453,2024-08-15,78,15,69,400.0,27600.0
1454,2024-08-15,61,30,35,4500.0,157500.0
1455,2024-08-15,20,12,33,250.0,8250.0
1456,2024-08-15,28,16,45,150.0,6750.0
1457,2024-08-16,18,11,71,1500.0,106500.0
1458,2024-08-16,4,4,44,9000.0,396000.0
1459,2024-08-16,1,1,83,7500.0,622500.0
1460,2024-08-16,10,7,34,50.0,1700.0
1461,2024-08-16,17,11,28,400.0,11200.0
1462,2024-08-16,12,8,64,800.0,51200.0
1463,2024-08-16,24,14,10,300.0,3000.0
1464,2024-08-16,16,10,63,200.0,12600.0
1465,2024-08-17,22,13,16,750.0,12000.0
1466,2024-08-17,38,3,90,550.0,49500.0
1467,2024-08-17,34,19,70,500.0,35000.0
1468,2024-08-17,20,12,84,250.0,21000.0
1469,2024-08-17,56,25,13,3500.0,45500.0
1470,2024-08-18,25,14,57,200.0,11400.0
1471,2024-08-18,79,15,78,60.0,4680.0
1472,2024-08-18,25,14,91,200.0,18200.0
1473,2024-08-18,49,19,89,2200.0,195800.0
1474,2024-08-18,68,11,21,500.0,10500.0
1475,2024-08-18,29,16,70,180.0,12600.0
1476,2024-08-18,50,19,97,1800.0,174600.0
1477,2024-08-18,9,7,99,600.0,59400.0
1478,2024-08-18,31,17,84,300.0,25200.0
1479,2024-08-19,8,6,33,4500.0,148500.0
1480,2024-08-19,35,19,12,200.0,2400.0
1481,2024-08-19,35,19,83,200.0,16600.0
1482,2024-08-20,51,21,96,1500.0,144000.0
1483,2024-08-20,67,12,23,750.0,17250.0
1484,2024-08-20,68,11,53,500.0,26500.0
1485,2024-08-20,73,7,34,100.0,3400.0
1486,2024-08-20,42,6,12,60.0,720.0
1487,2024-08-20,43,8,20,30.0,600.0
1488,2024-08-20,2,2,62,9500.0,589000.0
1489,2024-08-20,78,15,17,400.0,6800.0
1490,2024-08-20,20,12,22,250.0,5500.0
1491,2024-08-20,28,16,31,150.0,4650.0
1492,2024-08-20,39,20,23,400.0,9200.0
1493,2024-08-20,2,2,93,9500.0,883500.0
1494,2024-08-21,75,14,77,200.0,15400.0
1495,2024-08-21,74,7,92,80.0,7360.0
1496,2024-08-21,69,19,27,150.0,4050.0
1497,2024-08-21,6,5,80,1400.0,112000.0
1498,2024-08-22,66,18,74,900.0,66600.0
1499,2024-08-22,39,20,27,400.0,10800.0
1500,2024-08-22,21,13,28,800.0,22400.0
1501,2024-08-22,44,9,92,50.0,4600.0
1502,2024-08-22,10,7,11,50.0,550.0
1503,2024-08-22,32,18,11,350.0,3850.0
1504,2024-08-22,50,19,43,1800.0,77400.0
1505,2024-08-22,12,8,12,800.0,9600.0
1506,2024-08-23,3,4,50,12000.0,600000.0
1507,2024-08-23,63,29,91,600.0,54600.0
1508,2024-08-23,51,21,41,1500.0,61500.0
1509,2024-08-23,43,8,92,30.0,2760.0
1510,2024-08-23,59,28,20,1200.0,24000.0
1511,2024-08-24,3,4,78,12000.0,936000.0
1512,2024-08-24,36,2,94,1500.0,141000.0
1513,2024-08-24,47,12,57,120.0,6840.0
1514,2024-08-24,50,19,59,1800.0,106200.0
1515,2024-08-24,3,4,31,12000.0,372000.0
1516,2024-08-25,51,21,12,1500.0,18000.0
1517,2024-08-25,6,5,35,1400.0,49000.0
1518,2024-08-25,35,19,15,200.0,3000.0
1519,2024-08-26,62,29,55,2500.0,137500.0
1520,2024-08-26,44,9,54,50.0,2700.0
1521,2024-08-26,17,11,52,400.0,20800.0
1522,2024-08-26,46,5,87,800.0,69600.0
1523,2024-08-26,12,8,59,800.0,47200.0
1524,2024-08-26,3,4,58,12000.0,696000.0
1525,2024-08-26,72,11,10,40.0,400.0
1526,2024-08-27,70,19,95,80.0,7600.0
1527,2024-08-27,64,10,89,1800.0,160200.0
1528,2024-08-28,51,21,24,1500.0,36000.0
1529,2024-08-28,69,19,89,150.0,13350.0
1530,2024-08-28,67,12,20,750.0,15000.0
1531,2024-08-29,10,7,20,50.0,1000.0
1532,2024-08-29,38,3,46,550.0,25300.0
1533,2024-08-29,39,20,66,400.0,26400.0
1534,2024-08-29,72,11,21,40.0,840.0
1535,2024-08-29,28,16,71,150.0,10650.0
1536,2024-08-29,60,29,71,400.0,28400.0
1537,2024-08-29,30,17,97,200.0,19400.0
1538,2024-08-29,29,16,82,180.0,14760.0
1539,2024-08-29,54,24,58,2000.0,116000.0
1540,2024-08-29,29,16,51,180.0,9180.0
1541,2024-08-30,66,18,30,900.0,27000.0
1542,2024-08-30,54,24,68,2000.0,136000.0
1543,2024-08-30,52,22,52,800.0,41600.0
1544,2024-08-30,14,9,37,600.0,22200.0
1545,2024-08-30,27,15,63,500.0,31500.0
1546,2024-08-31,52,22,88,800.0,70400.0
1547,2024-08-31,72,11,41,40.0,1640.0
1548,2024-08-31,46,5,30,800.0,24000.0
1549,2024-08-31,69,19,58,150.0,8700.0
1550,2024-09-01,38,3,96,550.0,52800.0
1551,2024-09-01,22,13,69,750.0,51750.0
1552,2024-09-01,13,9,23,500.0,11500.0
1553,2024-09-01,32,18,61,350.0,21350.0
1554,2024-09-01,18,11,51,1500.0,76500.0
1555,2024-09-02,61,30,85,4500.0,382500.0
1556,2024-09-02,38,3,79,550.0,43450.0
1557,2024-09-02,80,20,50,120.0,6000.0
1558,2024-09-02,53,23,66,1200.0,79200.0
1559,2024-09-03,49,19,89,2200.0,195800.0
1560,2024-09-03,40,20,16,900.0,14400.0
1561,2024-09-03,8,6,18,4500.0,81000.0
1562,2024-09-03,32,18,57,350.0,19950.0
1563,2024-09-03,41,6,26,40.0,1040.0
1564,2024-09-03,31,17,69,300.0,20700.0
1565,2024-09-03,5,5,79,900.0,71100.0
1566,2024-09-04,39,20,22,400.0,8800.0
1567,2024-09-04,68,11,76,500.0,38000.0
1568,2024-09-04,38,3,64,550.0,35200.0
1569,2024-09-04,32,18,43,350.0,15050.0
1570,2024-09-04,29,16,62,180.0,11160.0
1571,2024-09-04,15,10,17,120.0,2040.0
1572,2024-09-05,25,14,95,200.0,19000.0
1573,2024-09-05,10,7,67,50.0,3350.0
1574,2024-09-06,75,14,86,200.0,17200.0
1575,2024-09-06,20,12,66,250.0,16500.0
1576,2024-09-06,41,6,21,40.0,840.0
1577,2024-09-06,11,8,41,250.0,10250.0
1578,2024-09-06,60,29,95,400.0,38000.0
1579,2024-09-07,19,12,66,80.0,5280.0
1580,2024-09-07,68,11,99,500.0,49500.0
1581,2024-09-07,69,19,93,150.0,13950.0
1582,2024-09-07,52,22,72,800.0,57600.0
1583,2024-09-07,5,5,21,900.0,18900.0
1584,2024-09-07,25,14,28,200.0,5600.0
1585,2024-09-07,16,10,98,200.0,19600.0
1586,2024-09-07,9,7,24,600.0,14400.0
1587,2024-09-08,77,13,11,250.0,2750.0
1588,2024-09-08,28,16,51,150.0,7650.0
1589,2024-09-08,8,6,85,4500.0,382500.0
1590,2024-09-08,34,19,49,500.0,24500.0
1591,2024-09-08,15,10,23,120.0,2760.0
1592,2024-09-09,13,9,27,500.0,13500.0
1593,2024-09-09,67,12,20,750.0,15000.0
1594,2024-09-09,31,17,20,300.0,6000.0
1595,2024-09-09,79,15,24,60.0,1440.0
1596,2024-09-09,61,30,62,4500.0,279000.0
1597,2024-09-09,49,19,41,2200.0,90200.0
1598,2024-09-09,15,10,86,120.0,10320.0
1599,2024-09-09,11,8,25,250.0,6250.0
1600,2024-09-10,10,7,24,50.0,1200.0
1601,2024-09-10,66,18,62,900.0,55800.0
1602,2024-09-10,27,15,93,500.0,46500.0
1603,2024-09-10,38,3,74,550.0,40700.0
1604,2024-09-10,39,20,87,400.0,34800.0
1605,2024-09-10,51,21,15,1500.0,22500.0
1606,2024-09-10,47,12,88,120.0,10560.0
1607,2024-09-10,80,20,20,120.0,2400.0
1608,2024-09-10,28,16,54,150.0,8100.0
1609,2024-09-10,59,28,79,1200.0,94800.0
1610,2024-09-10,31,17,72,300.0,21600.0
1611,2024-09-11,23,14,81,1200.0,97200.0
1612,2024-09-11,72,11,84,40.0,3360.0
1613,2024-09-12,35,19,40,200.0,8000.0
1614,2024-09-12,67,12,52,750.0,39000.0
1615,2024-09-12,4,4,33,9000.0,297000.0
1616,2024-09-12,38,3,62,550.0,34100.0
1617,2024-09-12,31,17,44,300.0,13200.0
1618,2024-09-12,63,29,37,600.0,22200.0
1619,2024-09-13,24,14,67,300.0,20100.0
1620,2024-09-13,74,7,28,80.0,2240.0
1621,2024-09-13,43,8,12,30.0,360.0
1622,2024-09-13,35,19,82,200.0,16400.0
1623,2024-09-14,54,24,20,2000.0,40000.0
1624,2024-09-14,9,7,84,600.0,50400.0
1625,2024-09-14,8,6,33,4500.0,148500.0
1626,2024-09-14,38,3,90,550.0,49500.0
1627,2024-09-15,19,12,67,80.0,5360.0
1628,2024-09-15,42,6,71,60.0,4260.0
1629,2024-09-15,28,16,77,150.0,11550.0
1630,2024-09-15,69,19,72,150.0,10800.0
1631,2024-09-15,15,10,31,120.0,3720.0
1632,2024-09-15,14,9,47,600.0,28200.0
1633,2024-09-16,56,25,76,3500.0,266000.0
1634,2024-09-16,7,6,32,3000.0,96000.0
1635,2024-09-16,17,11,10,400.0,4000.0
1636,2024-09-16,19,12,43,80.0,3440.0
1637,2024-09-16,78,15,70,400.0,28000.0
1638,2024-09-16,58,27,31,300.0,9300.0
1639,2024-09-16,40,20,99,900.0,89100.0
1640,2024-09-16,48,13,53,500.0,26500.0
1641,2024-09-17,26,15,15,400.0,6000.0
1642,2024-09-17,26,15,99,400.0,39600.0
1643,2024-09-17,74,7,34,80.0,2720.0
1644,2024-09-17,24,14,70,300.0,21000.0
1645,2024-09-17,35,19,86,200.0,17200.0
1646,2024-09-17,66,18,16,900.0,14400.0
1647,2024-09-17,18,11,16,1500.0,24000.0
1648,2024-09-17,76,13,67,150.0,10050.0
1649,2024-09-17,6,5,19,1400.0,26600.0
1650,2024-09-18,54,24,46,2000.0,92000.0
1651,2024-09-18,41,6,24,40.0,960.0
1652,2024-09-18,72,11,12,40.0,480.0
1653,2024-09-18,67,12,56,750.0,42000.0
1654,2024-09-18,43,8,54,30.0,1620.0
1655,2024-09-18,2,2,73,9500.0,693500.0
1656,2024-09-18,26,15,38,400.0,15200.0
1657,2024-09-19,36,2,67,1500.0,100500.0
1658,2024-09-19,21,13,35,800.0,28000.0
1659,2024-09-19,74,7,96,80.0,7680.0
1660,2024-09-19,77,13,94,250.0,23500.0
1661,2024-09-19,5,5,31,900.0,27900.0
1662,2024-09-20,56,25,28,3500.0,98000.0
1663,2024-09-20,12,8,70,800.0,56000.0
1664,2024-09-20,21,13,51,800.0,40800.0
1665,2024-09-20,47,12,99,120.0,11880.0
1666,2024-09-20,13,9,98,500.0,49000.0
1667,2024-09-20,69,19,26,150.0,3900.0
1668,2024-09-21,78,15,82,400.0,32800.0
1669,2024-09-21,10,7,41,50.0,2050.0
1670,2024-09-21,50,19,80,1800.0,144000.0
1671,2024-09-21,12,8,56,800.0,44800.0
1672,2024-09-21,4,4,73,9000.0,657000.0
1673,2024-09-22,78,15,17,400.0,6800.0
1674,2024-09-22,8,6,91,4500.0,409500.0
1675,2024-09-22,28,16,17,150.0,2550.0
1676,2024-09-22,2,2,31,9500.0,294500.0
1677,2024-09-22,5,5,91,900.0,81900.0
1678,2024-09-23,38,3,32,550.0,17600.0
1679,2024-09-23,8,6,32,4500.0,144000.0
1680,2024-09-23,22,13,72,750.0,54000.0
1681,2024-09-23,30,17,82,200.0,16400.0
1682,2024-09-24,6,5,41,1400.0,57400.0
1683,2024-09-24,23,14,30,1200.0,36000.0
1684,2024-09-24,17,11,81,400.0,32400.0
1685,2024-09-24,30,17,21,200.0,4200.0
1686,2024-09-24,59,28,83,1200.0,99600.0
1687,2024-09-24,8,6,26,4500.0,117000.0
1688,2024-09-24,17,11,37,400.0,14800.0
1689,2024-09-24,75,14,29,200.0,5800.0
1690,2024-09-24,2,2,61,9500.0,579500.0
1691,2024-09-24,35,19,58,200.0,11600.0
1692,2024-09-24,55,24,57,1800.0,102600.0
1693,2024-09-25,38,3,22,550.0,12100.0
1694,2024-09-25,53,23,30,1200.0,36000.0
1695,2024-09-25,58,27,24,300.0,7200.0
1696,2024-09-26,40,20,65,900.0,58500.0
1697,2024-09-26,38,3,55,550.0,30250.0
1698,2024-09-26,29,16,88,180.0,15840.0
1699,2024-09-26,72,11,60,40.0,2400.0
1700,2024-09-26,46,5,62,800.0,49600.0
1701,2024-09-26,72,11,45,40.0,1800.0
1702,2024-09-26,54,24,48,2000.0,96000.0
1703,2024-09-27,49,19,53,2200.0,116600.0
1704,2024-09-27,58,27,93,300.0,27900.0
1705,2024-09-27,42,6,84,60.0,5040.0
1706,2024-09-27,6,5,66,1400.0,92400.0
1707,2024-09-27,38,3,37,550.0,20350.0
1708,2024-09-27,47,12,88,120.0,10560.0
1709,2024-09-28,18,11,93,1500.0,139500.0
1710,2024-09-28,9,7,93,600.0,55800.0
1711,2024-09-28,49,19,44,2200.0,96800.0
1712,2024-09-28,32,18,73,350.0,25550.0
1713,2024-09-28,59,28,48,1200.0,57600.0
1714,2024-09-29,78,15,46,400.0,18400.0
1715,2024-09-29,25,14,62,200.0,12400.0
1716,2024-09-29,52,22,74,800.0,59200.0
1717,2024-09-29,2,2,71,9500.0,674500.0
1718,2024-09-29,6,5,36,1400.0,50400.0
1719,2024-09-29,9,7,85,600.0,51000.0
1720,2024-09-29,32,18,58,350.0,20300.0
1721,2024-09-29,56,25,35,3500.0,122500.0
1722,2024-09-29,31,17,78,300.0,23400.0
1723,2024-09-30,38,3,67,550.0,36850.0
1724,2024-09-30,9,7,11,600.0,6600.0
1725,2024-09-30,77,13,79,250.0,19750.0
1726,2024-09-30,51,21,61,1500.0,91500.0
1727,2024-09-30,58,27,80,300.0,24000.0
1728,2024-09-30,33,18,35,320.0,11200.0
1729,2024-09-30,39,20,14,400.0,5600.0
1730,2024-10-01,16,10,59,200.0,11800.0
1731,2024-10-01,34,19,88,500.0,44000.0
1732,2024-10-01,59,28,80,1200.0,96000.0
1733,2024-10-02,75,14,65,200.0,13000.0
1734,2024-10-02,53,23,20,1200.0,24000.0
1735,2024-10-02,40,20,61,900.0,54900.0
1736,2024-10-03,49,19,32,2200.0,70400.0
1737,2024-10-03,42,6,17,60.0,1020.0
1738,2024-10-03,40,20,43,900.0,38700.0
1739,2024-10-03,36,2,65,1500.0,97500.0
1740,2024-10-03,5,5,25,900.0,22500.0
1741,2024-10-03,13,9,70,500.0,35000.0
1742,2024-10-03,44,9,28,50.0,1400.0
1743,2024-10-03,11,8,66,250.0,16500.0
1744,2024-10-03,49,19,47,2200.0,103400.0
1745,2024-10-03,77,13,49,250.0,12250.0
1746,2024-10-03,58,27,28,300.0,8400.0
1747,2024-10-03,37,3,14,600.0,8400.0
1748,2024-10-03,21,13,34,800.0,27200.0
1749,2024-10-04,23,14,34,1200.0,40800.0
1750,2024-10-04,59,28,92,1200.0,110400.0
1751,2024-10-04,60,29,21,400.0,8400.0
1752,2024-10-04,4,4,23,9000.0,207000.0
1753,2024-10-04,52,22,56,800.0,44800.0
1754,2024-10-04,47,12,25,120.0,3000.0
1755,2024-10-05,19,12,83,80.0,6640.0
1756,2024-10-05,71,8,69,120.0,8280.0
1757,2024-10-05,77,13,26,250.0,6500.0
1758,2024-10-05,10,7,70,50.0,3500.0
1759,2024-10-05,11,8,23,250.0,5750.0
1760,2024-10-05,51,21,82,1500.0,123000.0
1761,2024-10-06,40,20,91,900.0,81900.0
1762,2024-10-06,57,26,45,1500.0,67500.0
1763,2024-10-06,4,4,53,9000.0,477000.0
1764,2024-10-06,51,21,40,1500.0,60000.0
1765,2024-10-06,30,17,19,200.0,3800.0
1766,2024-10-06,22,13,17,750.0,12750.0
1767,2024-10-07,62,29,59,2500.0,147500.0
1768,2024-10-07,10,7,46,50.0,2300.0
1769,2024-10-07,8,6,49,4500.0,220500.0
1770,2024-10-07,2,2,22,9500.0,209000.0
1771,2024-10-07,71,8,48,120.0,5760.0
1772,2024-10-08,17,11,21,400.0,8400.0
1773,2024-10-08,69,19,50,150.0,7500.0
1774,2024-10-08,26,15,32,400.0,12800.0
1775,2024-10-08,57,26,59,1500.0,88500.0
1776,2024-10-08,9,7,53,600.0,31800.0
1777,2024-10-09,43,8,27,30.0,810.0
1778,2024-10-09,8,6,51,4500.0,229500.0
1779,2024-10-09,13,9,84,500.0,42000.0
1780,2024-10-09,11,8,82,250.0,20500.0
1781,2024-10-09,16,10,11,200.0,2200.0
1782,2024-10-09,4,4,92,9000.0,828000.0
1783,2024-10-09,26,15,66,400.0,26400.0
1784,2024-10-09,49,19,60,2200.0,132000.0
1785,2024-10-09,76,13,48,150.0,7200.0
1786,2024-10-09,40,20,21,900.0,18900.0
1787,2024-10-09,58,27,93,300.0,27900.0
1788,2024-10-10,54,24,24,2000.0,48000.0
1789,2024-10-10,11,8,53,250.0,13250.0
1790,2024-10-10,58,27,15,300.0,4500.0
1791,2024-10-10,21,13,84,800.0,67200.0
1792,2024-10-10,26,15,75,400.0,30000.0
1793,2024-10-10,70,19,74,80.0,5920.0
1794,2024-10-11,80,20,10,120.0,1200.0
1795,2024-10-11,78,15,98,400.0,39200.0
1796,2024-10-11,66,18,51,900.0,45900.0
1797,2024-10-11,28,16,55,150.0,8250.0
1798,2024-10-11,73,7,85,100.0,8500.0
1799,2024-10-11,24,14,73,300.0,21900.0
1800,2024-10-11,53,23,82,1200.0,98400.0
1801,2024-10-11,45,5,27,700.0,18900.0
1802,2024-10-12,39,20,45,400.0,18000.0
1803,2024-10-12,7,6,62,3000.0,186000.0
1804,2024-10-12,60,29,57,400.0,22800.0
1805,2024-10-12,28,16,54,150.0,8100.0
1806,2024-10-13,75,14,86,200.0,17200.0
1807,2024-10-13,49,19,90,2200.0,198000.0
